9.982001993026565767e-01 1.102701931654623380e+00 1.034496765742716207e+00 9.720576872145272329e-01 1.059581218897631461e+00 1.000956714312223550e+00 1.061966072780803794e+00 9.993965683176817549e-01 4.892032784493809405e-01 1.130767585667217912e+00 9.833819279841119476e-01
1.007394092721112022e+00 1.010400469455674077e+00 9.582202006751548984e-01 1.194766085720401216e+00 1.079531828076629729e+00 1.010590947181237986e+00 1.058583817984469322e+00 1.103246732950777576e+00 1.154080487717441761e+00 8.284494345524240355e-01 1.004615709138244384e+00
1.010296390297527269e+00 1.045883016008470001e+00 9.346282082503102329e-01 9.469060407346345798e-01 1.092155738533787890e+00 8.870736333336068924e-01 9.268571996390021495e-01 8.530430144506465640e-01 8.342672932558075072e-01 1.153815526353630050e+00 9.948125865174564098e-01
1.001148736336407552e+00 1.113838012770194563e+00 9.873432678462754630e-01 1.033578094503306621e+00 1.527916663830929389e+00 1.059702392296993256e+00 9.574159175049827830e-01 1.075865159378929459e+00 1.185491296494262992e+00 9.914205923167902501e-01 1.003035787319354943e+00
9.948908920692871583e-01 1.024583936068972578e+00 1.048078355248364346e+00 1.171188839922138403e+00 1.382197538359982714e+00 1.158291606267370932e+00 1.018504718483603133e+00 1.088465419301580361e+00 9.177722933261930338e-01 1.152254392409080452e+00 9.928914262435848403e-01
9.904826407546470923e-01 1.091296153822207682e+00 9.885813950985942178e-01 1.009498702946371118e+00 1.095869571873583803e+00 9.989241103361038432e-01 9.533187497818895739e-01 1.032173482036886858e+00 8.977985692185623812e-01 1.071194082508724499e+00 9.965741684736677541e-01
9.975897797383608268e-01 1.371775569245969439e+00 1.056728742561704903e+00 1.014746402903341282e+00 7.038461446188754023e-01 1.044592477603434100e+00 9.162219372932233208e-01 1.055503982728319246e+00 1.466865412868611607e+00 1.097990723765882803e+00 9.912391595450754656e-01
1.008137870502017197e+00 1.049470570270063075e+00 9.663239696856980032e-01 8.646379839576905368e-01 6.590453993164574475e-01 1.166117374570071918e+00 9.658426109666453652e-01 9.445749313980147388e-01 1.077057923007765927e+00 8.421955808570229518e-01 1.014765584152258704e+00
9.934145096916683348e-01 5.631922063118373067e-01 1.065587232926011874e+00 1.147487953008004213e+00 8.787088933308262462e-01 1.069150198331940027e+00 1.000564610763648776e+00 1.185147372126320819e+00 9.728439191175860534e-01 9.603012615045407596e-01 1.003528159726763125e+00
9.940674187481375323e-01 1.124086645132071238e+00 1.047581233480508134e+00 9.376542398571946491e-01 1.300086294277621901e+00 1.060840532609266695e+00 1.116114806056631936e+00 1.203544432894969152e+00 7.562137832171862417e-01 8.766594676899641669e-01 9.921228490477849160e-01
1.005172376311137539e+00 1.103245948566896617e+00 1.007379718071537811e+00 9.389510878939755223e-01 8.772871159011591535e-01 1.003269737454037358e+00 1.148557048618635168e+00 1.044642887104016538e+00 1.279101905618959645e+00 1.155498733449480397e+00 1.009191305019747187e+00
9.992038674669051490e-01 9.645850975418068796e-01 1.020997139672495502e+00 9.896316885574670819e-01 1.103205922547614959e+00 1.012388403027088657e+00 9.884974066488841915e-01 1.119709895929765109e+00 1.223890096908350822e+00 9.879413278490253303e-01 1.004271858425140884e+00
9.985940201586338549e-01 6.559948204757916068e-01 9.650897171731110946e-01 1.021435208712167642e+00 9.190005471355179312e-01 1.040851010879611183e+00 9.513400046884669115e-01 1.026291097595960711e+00 1.074494465268439836e+00 1.042487740133113849e+00 9.826480976475524542e-01
1.009319546600601747e+00 1.003019282983311555e+00 9.457358309681435093e-01 8.679395690675139052e-01 7.918437749332911668e-01 1.019845368023614585e+00 9.666823463890898971e-01 9.798682757656685949e-01 9.370297978991728449e-01 1.135918853022409358e+00 1.007779391999649610e+00
1.002349856543308659e+00 1.209371398154003963e+00 9.836388059112655124e-01 9.058251362318200384e-01 1.306830503881195815e+00 9.390075220722744476e-01 9.229626480089183627e-01 1.040016844602746904e+00 5.195157227660069932e-01 9.332198342874151731e-01 9.972514394313147790e-01
1.002092649623423926e+00 9.383220929448241598e-01 9.709739472896656842e-01 1.010988307816066856e+00 1.177377700952996875e+00 1.139953491683773912e+00 9.725444001847369790e-01 1.036425966563391032e+00 9.248465237477088152e-01 1.068335171881497958e+00 1.006322323903187987e+00
1.001226851724158040e+00 1.013725273431915319e+00 9.706948209812223949e-01 9.359287252053313244e-01 9.293606348474537926e-01 8.392935165579076262e-01 9.852190977682508954e-01 9.187056301975767836e-01 7.795129669728166899e-01 8.192399591575943996e-01 1.017676093245375002e+00
1.004579235558670680e+00 9.363786307912553841e-01 1.051693603679133782e+00 1.066824972042419439e+00 1.225234061574457689e+00 9.860593548502124550e-01 9.601254400180309068e-01 1.193078663348887236e+00 8.265487436865198712e-01 1.176744907724307287e+00 9.846208474256433751e-01
9.986557198743081232e-01 9.656788556327338124e-01 1.037446367119400081e+00 9.973006136608949523e-01 7.785421680778130682e-01 1.024554631816849692e+00 9.679469645861150662e-01 1.147296491156238663e+00 1.256077875400175126e+00 8.726382817906275235e-01 1.001258147242002572e+00
1.012282495593068932e+00 1.212624638483703166e+00 1.013265534937386692e+00 9.551256182413674356e-01 8.976557998373039249e-01 1.151340145734480291e+00 1.083226463428561548e+00 9.784189669564251624e-01 1.034548959756502962e+00 9.575308687939743102e-01 1.005757905264736296e+00
1.005788139413746896e+00 9.730626929544013981e-01 9.570784292008226446e-01 7.156083308886049821e-01 1.404830086778171561e+00 9.671184612236186640e-01 1.068391712695063056e+00 9.447868276989425107e-01 1.061020454870128971e+00 1.000223305304419164e+00 1.001894402077693647e+00
1.001921382775964098e+00 1.104722426209114650e+00 9.818404258673256724e-01 1.178170166648584871e+00 1.333749804874490907e+00 1.065811083646906354e+00 9.479023674640588704e-01 9.833320913726513179e-01 9.263777897135824224e-01 9.568419101633812707e-01 1.004337110297325975e+00
9.889151864097747158e-01 1.069009668334095053e+00 1.045895719734364793e+00 1.039494106538094487e+00 1.126435740742088409e+00 9.624681999247810538e-01 1.022806138648180596e+00 8.970962404895951314e-01 1.186728002525416770e+00 1.073523943758797561e+00 9.978024291287653780e-01
1.011530324955443705e+00 9.439547270525469047e-01 9.690888650896380963e-01 7.397058863181737998e-01 6.468983146250639749e-01 9.999460149697632083e-01 1.108844780693247989e+00 9.387797383642628724e-01 9.215270505347565866e-01 9.304985356596914281e-01 9.941979934225730897e-01
1.021847727475571954e+00 1.008020975844746925e+00 9.899454880261761014e-01 1.078957296086701101e+00 1.121407780680518940e+00 1.145434145872344933e+00 9.768562842909743749e-01 1.045217883191122965e+00 7.864809145357122278e-01 1.286020327063823965e+00 1.013389935353993243e+00
1.003353596580842444e+00 9.322103173684725963e-01 9.845265691349229797e-01 1.024686952146452112e+00 9.356749730545594890e-01 1.130867740464573279e+00 8.796288800474048042e-01 1.034713246092590744e+00 1.029856011701895779e+00 1.017193739068253722e+00 9.941265737539417557e-01
1.008021715740758939e+00 9.416203249743266834e-01 9.908623645727541174e-01 9.525058261465904064e-01 1.193802594609453260e+00 9.393972781769233116e-01 1.082141977316442460e+00 1.066691428652247531e+00 6.120397943452702272e-01 1.292551668834933443e+00 1.003433273592057251e+00
1.008570853776618037e+00 8.118337602063694369e-01 9.392757127074170542e-01 9.101015199702693348e-01 7.340402655705132728e-01 8.927835945796207540e-01 1.014705463808382557e+00 1.090227970296031357e+00 1.180849788410261558e+00 1.064889732879511275e+00 9.885188747805589982e-01
1.006031680291312291e+00 1.009306666659413709e+00 1.002947525426109765e+00 9.512000764018497811e-01 9.729897192797454242e-01 1.079155479579420929e+00 1.091199115124189545e+00 9.506059943525850819e-01 9.985802523291716914e-01 9.118478400073825041e-01 9.926904968600140933e-01
9.947685598912897609e-01 1.338763896275230847e+00 1.046046109153227155e+00 9.760279018307668197e-01 1.185768269430872213e+00 1.132755243950858137e+00 8.790304521998008047e-01 1.105422163121506429e+00 1.090814227880260834e+00 1.215660165039371687e+00 1.004664509534180850e+00
9.982430043411733012e-01 8.677756311278368440e-01 1.027934511090038194e+00 1.065922001410158471e+00 7.861412644811527350e-01 7.647841423804428995e-01 1.031238536607233858e+00 9.271119175623389053e-01 1.273666030376023439e+00 9.354556742032726913e-01 1.000394895745500667e+00
1.009108892728524332e+00 8.708491159096275469e-01 1.058460160450561460e+00 7.488055088565113149e-01 1.080055657385507795e+00 9.574631936935604770e-01 1.077528429683692668e+00 1.080293313362465923e+00 1.024148561781302647e+00 1.108696384362473752e+00 9.964136666178835533e-01
9.887785759663371143e-01 8.603030431454580240e-01 1.060496730715382974e+00 1.050672506382753335e+00 1.320027470578639894e+00 1.066420252971748361e+00 9.302440182292462945e-01 8.987527517023095047e-01 9.122178710139867697e-01 1.124969522339381411e+00 9.991568479124363078e-01
1.005539617518351969e+00 1.108891993839236756e+00 9.512424409744210108e-01 8.943452207092492667e-01 1.001974445403670977e+00 1.043656648734374581e+00 1.086355798850010546e+00 1.085471336160103606e+00 9.053277733934429472e-01 9.868478836061304049e-01 1.007902898010037296e+00
9.924004771208887465e-01 1.024077926250258175e+00 1.014212235356841019e+00 9.448659855727306045e-01 1.201454872490920645e+00 9.867765519580387057e-01 1.046611806124170263e+00 1.099496295630070453e+00 1.393242109234989146e+00 1.106536970950070087e+00 9.843163704032992234e-01
1.001057767502687268e+00 1.122080145279692687e+00 9.604424789856410571e-01 9.343463149889515984e-01 9.945893741656370857e-01 9.932416142293160055e-01 9.279673754108254125e-01 1.083777661513253721e+00 1.316448030989555207e+00 9.300536219004473804e-01 9.966612351179539031e-01
9.845965486706516057e-01 1.101866638340435189e+00 1.103244803056922407e+00 1.000761780694598091e+00 9.882545250931744629e-01 9.569594180066176570e-01 1.025864387017543011e+00 1.057280714618464401e+00 7.278392060261722474e-01 9.061893394434976656e-01 9.997855008421100420e-01
9.905371849357831326e-01 1.308769376535179996e+00 1.022113334275770447e+00 9.313380928082737320e-01 7.737720261378169262e-01 1.107300992057893341e+00 1.200988282380986316e+00 9.487078856962316564e-01 1.056218400853535577e+00 1.023950819736986650e+00 9.995257020365538869e-01
9.947117611822996475e-01 1.170534213885317421e+00 1.085421762051811845e+00 1.016366099480752627e+00 1.140628095187988800e+00 1.038722250842999628e+00 1.023659414366425935e+00 1.139642692499736931e+00 1.093301518545487294e+00 8.372369878142587041e-01 9.886971782754050420e-01
9.931462697374910942e-01 1.132311769973607829e+00 9.922045901300601267e-01 8.618885647048962761e-01 9.789413892582129462e-01 9.138775579810545224e-01 1.069447172149307290e+00 1.145665395969090339e+00 8.933947223224453227e-01 1.127285540817836385e+00 9.796872478431334352e-01
1.001975738277173678e+00 1.063540692503691432e+00 9.773923818111247552e-01 1.076568773066194584e+00 1.290583517329067398e+00 1.016712987277472724e+00 1.059640312169772614e+00 9.347669469028074829e-01 8.993605413633178891e-01 1.003675067980504210e+00 1.011244842092829277e+00
1.009737692995525071e+00 1.055414731676348472e+00 8.922821429552216799e-01 1.022546177964957836e+00 1.452338032246667243e+00 9.366965950299065424e-01 1.055224375491342403e+00 8.746098350181638059e-01 9.531712798840340506e-01 1.149186855489390258e+00 1.004171690203154998e+00
1.013187505565636970e+00 1.077757721034637406e+00 9.470091242037708135e-01 1.133603712407827313e+00 8.615876132521913533e-01 1.030428827064977737e+00 1.057411096988277066e+00 1.101751329318463535e+00 7.848751944273811842e-01 9.923553904440211015e-01 1.006814065589061391e+00
1.005075592108883642e+00 9.605482758049121994e-01 1.042741592862634459e+00 9.706234137214390101e-01 1.021738107342078150e+00 1.045922393715003729e+00 1.041435312547860148e+00 9.504847799098244954e-01 7.128828328620562260e-01 1.047722601456146041e+00 1.011423810773862009e+00
9.882088110712483608e-01 8.230777404876119530e-01 1.018408481264722720e+00 8.331730317125094487e-01 1.014727653218542747e+00 8.617807807805242248e-01 1.119103042711152352e+00 9.936483617113576194e-01 8.455575325433885014e-01 8.123173048799788853e-01 9.830443868805900376e-01
9.919736522723859862e-01 1.062336908756088105e+00 1.027633616983499643e+00 8.451019874594014603e-01 1.116584633340114374e+00 1.096712533441969173e+00 1.060459566660326036e+00 1.142134120154335131e+00 1.233762090242127574e+00 9.501116156591025153e-01 1.003867564204591334e+00
9.909239150449729028e-01 8.281004798785714938e-01 1.073631512676333388e+00 9.041652155865451679e-01 6.443964453577715190e-01 1.038020765265457390e+00 1.155381454152685894e+00 9.758191387868683231e-01 1.222245485273790067e+00 8.735878469961442239e-01 9.890776800596410290e-01
1.005116997038046023e+00 7.890542510592184478e-01 8.470846299175491811e-01 1.001700344849902002e+00 7.959836478553693473e-01 1.020537192092077605e+00 1.032257111019207807e+00 1.291131531244061659e+00 1.287365641050242093e+00 7.447369439412732106e-01 1.005375950926232331e+00
1.016057967008206386e+00 8.559919680100918082e-01 1.038566514545241848e+00 8.586469403958125746e-01 1.121097747024548674e+00 9.814789274180235612e-01 9.519654200756119122e-01 1.112661660387749274e+00 9.866056526043883723e-01 1.097053572014962786e+00 9.928578904980509545e-01
1.011893891011321545e+00 9.554324244441000369e-01 1.049756406554709809e+00 9.836024696694386504e-01 1.099813320509227310e+00 1.030977134390304473e+00 1.010769601338958434e+00 1.013065013678051907e+00 6.651937569083661295e-01 1.308774608853950250e+00 1.003761288144431107e+00
1.005714592506447458e+00 7.178343554197195164e-01 1.041036385701572753e+00 1.056482112726819134e+00 8.239701874874613141e-01 1.077055904243153117e+00 1.048039235845851902e+00 1.068399317419244987e+00 1.122346927781255443e+00 7.504989042547481892e-01 1.004142480973878593e+00
9.993527212266054560e-01 1.118609287080123638e+00 9.495286178553739020e-01 9.605587296220042814e-01 9.719636172549848130e-01 1.097690752320513941e+00 9.982773774515512066e-01 8.833480616228353011e-01 1.047279621616066025e+00 1.161136380022517400e+00 1.008954566845370104e+00
1.014198359235590097e+00 9.147981599037859901e-01 1.107830656731464858e+00 9.147207255139268023e-01 1.138358085216959470e+00 1.024004223937467373e+00 9.033013370942010178e-01 1.022116102629166967e+00 1.072917062394519672e+00 1.017709190079470583e+00 1.007154721130876229e+00
1.012710210025599356e+00 1.086701092245074607e+00 1.039913151301041561e+00 1.010345962125856145e+00 1.133466178240746913e+00 9.812354969137503380e-01 1.030888049444768972e+00 1.086301924889939707e+00 8.759493218695911798e-01 1.083952242565135560e+00 9.894265387268275092e-01
9.975196487277296908e-01 1.224651266192473331e+00 1.082768202271426006e+00 1.114667015155450080e+00 1.057576712069275393e+00 9.663585633459721436e-01 1.169493449437031263e+00 9.952183393305391590e-01 8.500047741780467625e-01 9.122409428712048296e-01 1.005448393985858502e+00
1.004902181443843467e+00 1.041660655890736420e+00 1.079991612596442829e+00 9.662263805200176359e-01 1.228894552292477904e+00 8.761421186684210660e-01 9.540528020735513648e-01 9.428033788513056068e-01 1.199479371036565878e+00 1.083419313347600665e+00 9.978388424273474389e-01
9.970670354599656671e-01 8.811328469462491597e-01 9.283583756332209891e-01 1.017746624678207645e+00 1.064945278144892704e+00 1.001063856897166371e+00 1.035502116780459669e+00 9.362392217450149490e-01 9.844363912155392748e-01 1.201242617329781881e+00 9.886076850763907409e-01
1.003887600822018999e+00 9.124605427052290274e-01 9.724283109298604844e-01 9.987526476397796671e-01 8.867053357171545969e-01 9.915623128578693324e-01 1.050169566439634883e+00 9.637074278573712904e-01 9.548688787952677171e-01 1.035955715081332551e+00 1.004787241469639048e+00
9.969272844352564666e-01 9.291633994114831818e-01 1.006080589573713269e+00 9.956238206698393434e-01 1.165491454455316767e+00 8.661060449422451901e-01 9.194964451253081483e-01 9.223741379842068655e-01 1.078167788781703385e+00 1.097770731288628676e+00 1.018127439143112767e+00
9.919239416467573456e-01 9.473082774586759625e-01 1.013474548489367910e+00 9.918115939452900598e-01 1.179345000257096210e+00 1.032671462357685588e+00 9.368554655140713949e-01 1.196841139513046937e+00 7.466480500529308895e-01 8.815613323887286912e-01 1.001440837318872346e+00
1.002583007776227220e+00 1.109140647404035729e+00 9.875563639128134286e-01 1.224587255664464358e+00 1.106140133815198157e+00 1.077655354595053572e+00 1.026928741307742809e+00 8.557228105488173808e-01 7.872670734157963812e-01 7.190247950304469171e-01 9.934852899719044395e-01
1.002841567732642991e+00 1.156229432431393533e+00 9.507698964534174735e-01 9.848225368489694764e-01 1.288466247237566753e+00 1.029752496652541982e+00 1.112756845855508825e+00 1.039233520058843396e+00 7.954455013577552691e-01 1.004322849671539064e+00 9.888542181399193609e-01
9.975400666339816480e-01 1.014707130449835182e+00 9.991800000174886343e-01 9.929832472463948623e-01 8.105330612069820972e-01 1.105625809454463093e+00 9.396115840439952516e-01 1.054857665692494173e+00 1.024562763502115725e+00 9.155176664236892581e-01 9.787397378939507453e-01
9.896923021481173199e-01 9.642161722711461991e-01 1.014983379584325274e+00 9.790138572161671826e-01 9.078471472557702038e-01 9.662006274541697914e-01 1.065796962332230313e+00 1.104920180290999809e+00 7.097032977763583217e-01 8.060326995627072888e-01 1.008008874670473176e+00
1.017218420131629442e+00 9.321454620145850356e-01 1.031112186431655697e+00 9.479581845228018944e-01 9.146068836476799468e-01 1.025601830949728122e+00 1.044197320011522878e+00 1.149326293159167456e+00 8.542200907621605444e-01 9.680470759395132241e-01 9.827935126436460056e-01
1.020674821747020067e+00 1.011167256343674881e+00 1.055304184705796233e+00 9.191558533005641518e-01 9.320404290122443758e-01 1.074191926279036036e+00 1.099174222836854398e+00 8.604898769913448264e-01 8.681999967983997646e-01 8.628350934484183554e-01 1.006218093923408663e+00
1.006352752893447500e+00 1.027822977232076829e+00 9.910789456749271586e-01 1.022643734040072028e+00 8.190011226620443896e-01 9.111709101276798117e-01 8.958781460224761739e-01 1.037001537493763559e+00 9.463567389953531084e-01 9.732127531747151172e-01 1.023469261579510459e+00
9.959545802993698960e-01 1.138284316469962310e+00 9.257159995961565802e-01 8.207830095540402660e-01 1.195676436904814288e+00 9.130799775194262669e-01 1.110673776419623060e+00 9.762602187553849342e-01 6.483314791275629485e-01 1.145837486662112603e+00 9.976010622665972827e-01
1.011253145095379669e+00 1.201853586209951752e+00 1.062884734058407998e+00 9.411065987486028073e-01 6.972122392610744512e-01 9.757525189670839261e-01 9.778279825209275078e-01 1.012661540200485932e+00 8.604784775581634237e-01 1.005605537405694694e+00 1.009288386392014347e+00
1.011797138991010092e+00 7.768417607423120375e-01 1.074287909902716276e+00 1.131808384611783458e+00 1.090573928694005712e+00 9.080467931696752926e-01 1.112528427263310915e+00 1.148181140261268052e+00 1.124383623360577955e+00 1.074274024245674086e+00 1.002915876765734460e+00
1.003725139400103883e+00 1.044990609971536477e+00 1.026687110809827663e+00 9.827250179819706499e-01 1.024925874488192834e+00 1.007262873211232534e+00 1.020893254418762996e+00 9.732145208846274542e-01 1.019624008211346355e+00 9.843906216076392379e-01 1.007328246014656870e+00
9.932657708823263709e-01 1.094688849022523947e+00 1.033184302436805257e+00 9.587387277115548834e-01 1.206478443654532606e+00 9.948079766753977760e-01 8.637852493786817298e-01 1.158336059307218502e+00 7.522267551130719099e-01 9.148147879024444151e-01 1.003918257829431671e+00
9.917016140384181666e-01 9.590646195122061179e-01 9.878240227819540253e-01 1.106396124502770695e+00 8.671999033294028880e-01 1.004510588870801024e+00 9.935162990439233566e-01 1.004392490496550661e+00 1.000187741445730305e+00 1.205198033005970615e+00 1.016647725541061975e+00
9.892941110027383411e-01 1.029015247647131259e+00 1.067210349356690680e+00 9.667121296714359380e-01 9.593894244248281078e-01 8.709780578023850195e-01 1.027096485865349962e+00 1.100101497739622625e+00 9.237109749993595020e-01 1.020677842668845203e+00 1.005651007404978259e+00
9.989512778959053207e-01 8.782856092478464882e-01 1.004281174478269811e+00 8.230109663953850685e-01 6.030268333849090334e-01 8.970444342801991988e-01 1.018671069521806416e+00 1.166469429825309323e+00 1.005133540088939181e+00 1.138521204978989232e+00 1.026292335852550641e+00
9.976725454275175986e-01 1.043361994782950219e+00 1.037201445005775824e+00 8.435234792347874322e-01 1.074440183600218424e+00 9.735945051254952798e-01 9.644747666511617190e-01 9.510135520937855746e-01 1.048051404985905988e+00 9.017220227296788293e-01 1.014964646380398072e+00
9.863967742321114729e-01 9.140300757847389379e-01 9.768161096506691177e-01 8.746213988811348816e-01 1.097023389406413640e+00 9.304980587654614332e-01 1.104594107329417652e+00 9.200040958243572708e-01 9.807498213268277532e-01 8.860032211070222319e-01 9.904949004867287243e-01
9.839895255124746498e-01 8.111086306849566441e-01 9.282017358947134422e-01 9.457079183746583961e-01 1.211184979958092489e+00 1.145873594956749564e+00 9.482787159503027752e-01 1.076794951777984899e+00 1.032777047873437271e+00 1.070499285967941416e+00 9.980526994949052710e-01
9.954014579151646558e-01 1.244471949431658286e+00 1.025335477959573804e+00 1.094382598983089538e+00 9.815292354239234518e-01 9.017886255420124453e-01 1.078149998246308083e+00 1.212153505575300105e+00 7.391299745799714271e-01 1.085215284466904073e+00 1.016314218290925053e+00
9.992294213722502372e-01 7.314889417146455131e-01 1.021398371546782702e+00 1.120766937588699941e+00 5.645941281328186179e-01 1.018946427996279658e+00 1.061791843599278140e+00 1.119908000388214919e+00 8.649252938018213710e-01 1.015363139069427767e+00 1.000375853357271971e+00
1.002551397564689362e+00 1.140520622942237550e+00 9.350630739819471016e-01 7.941393822840536743e-01 9.463251614856176275e-01 7.680969041775521644e-01 1.185427000129354091e+00 1.032672965963870926e+00 1.084364072161928982e+00 7.676265091618609260e-01 9.811774217477354787e-01
9.920146968814536059e-01 1.100626426343095821e+00 8.906665155605464346e-01 1.073690385167655803e+00 1.011308352536247179e+00 8.091519918921268317e-01 1.056884081484061433e+00 9.072217504272096500e-01 5.927987279597874970e-01 9.594272275999383703e-01 9.893384929242770021e-01
9.718834582255927446e-01 1.055783058498429794e+00 1.020462233411070452e+00 1.186138387724296583e+00 8.283633410933595176e-01 8.488226008692433266e-01 1.194516309620397676e+00 1.049102182740337952e+00 1.314673534304716229e+00 9.838999397651422285e-01 1.014616846412757178e+00
9.995664240140573753e-01 9.959011680291094404e-01 1.055026959606153225e+00 1.091340409314333071e+00 9.104326337723023244e-01 9.415521381127492928e-01 1.048585334438890682e+00 1.014955143864738174e+00 1.025088890160405164e+00 1.446111544771091939e+00 9.966207948129935934e-01
9.923458865127946504e-01 1.059931687048126792e+00 9.054692624749978158e-01 1.041523923606970881e+00 1.548423409809032592e+00 9.149880753330802419e-01 1.013555246033929658e+00 9.819826516616848577e-01 9.630168053802095063e-01 7.014478145271365594e-01 9.979803363025766538e-01
9.806791943031603065e-01 1.185024418659105905e+00 9.842587037703129926e-01 1.016812318198944132e+00 7.258774002504924105e-01 8.244539984796822596e-01 9.608752690159848564e-01 8.668846104459819735e-01 8.638860746110479383e-01 7.880623064165928060e-01 1.003822484182565145e+00
9.944463700822293584e-01 1.093405704523839450e+00 9.502328027488425866e-01 9.340837640010267728e-01 8.000241759074807613e-01 1.011727167751837797e+00 9.319121737825227791e-01 9.703432837016292556e-01 1.347443103957758348e+00 1.006034941553819229e+00 9.954894514293836094e-01
1.012604176136714607e+00 7.910272884690797701e-01 1.005819533108200048e+00 9.806210776826081998e-01 8.134421854013478281e-01 1.091432459666983990e+00 9.191631746919203261e-01 1.041461538636682782e+00 9.848975465639915328e-01 1.066500073306484664e+00 9.893233417331082080e-01
1.002317557220167243e+00 9.691996441318759814e-01 1.055655103688548646e+00 8.775914538755817951e-01 8.259422025845006843e-01 9.059844371418106501e-01 1.016826378274412024e+00 9.254724812844279391e-01 9.362580116423575571e-01 7.374480259141811267e-01 1.007729098485103725e+00
1.000248369714126007e+00 1.215854928743945740e+00 9.747357177131141803e-01 9.213067466824779173e-01 4.680420142514792881e-01 1.072040824712733764e+00 9.715973654691610895e-01 9.390642678141095656e-01 1.318780110464309319e+00 1.049073031920233490e+00 9.977652034466222286e-01
9.962681015813976693e-01 1.066612661844792864e+00 1.024572436491018479e+00 8.051849381921764026e-01 7.434916696088212928e-01 1.175140455579357646e+00 1.116713693980303290e+00 9.562481816439617477e-01 1.255870324205332622e+00 8.827957141367834826e-01 9.984237885447808658e-01
9.943298521933242595e-01 8.019402833665281172e-01 8.974688859593445978e-01 1.136280328797606431e+00 1.008676654309653253e+00 8.333841833778057318e-01 9.138539722209514382e-01 1.079797398297209332e+00 1.227618986053903738e+00 1.154690998070617258e+00 9.923887303025669127e-01
1.001972888691002872e+00 9.831303061610485727e-01 9.612923166137349318e-01 9.603396602117915126e-01 8.460400600946115235e-01 9.347483911030656234e-01 9.919367176311927325e-01 9.863477432631623243e-01 8.333913342545204994e-01 6.903908478458400388e-01 9.804388126435052975e-01
